"meter_id","name","kec_name","des_name","log_time","power_usage","capacity","hour"
142,MEP -- Energy Meter -- Postpaid (Default),LALAN,TRI MULYA AGUNG,2021-04-30 23:00:52.000,0.34653831914105886837,6.6,23
2250,R-1/TR -- 900 VA,KELUANG,SUMBER AGUNG,2021-05-24 00:07:23.000,0.08660251665433012647,0.9,0
2250,R-1/TR -- 900 VA,KELUANG,SUMBER AGUNG,2021-05-24 03:07:32.000,0.08992506244796003331,0.9,3
2250,R-1/TR -- 900 VA,KELUANG,SUMBER AGUNG,2021-05-24 06:07:42.000,0.08658649398704902804,0.9,6
2250,R-1/TR -- 900 VA,KELUANG,SUMBER AGUNG,2021-05-24 09:07:55.000,0.05659853879589383171,0.9,9
2250,R-1/TR -- 900 VA,KELUANG,SUMBER AGUNG,2021-05-24 12:08:01.000,0.07329261521377012689,0.9,12
2250,R-1/TR -- 900 VA,KELUANG,SUMBER AGUNG,2021-05-24 15:08:10.000,0.11323896752706078268,0.9,15
2250,R-1/TR -- 900 VA,KELUANG,SUMBER AGUNG,2021-05-24 18:08:19.000,0.08659450457951706911,0.9,18
2250,R-1/TR -- 900 VA,KELUANG,SUMBER AGUNG,2021-05-24 21:08:29.000,0.16318223866790009130,0.9,21
2250,R-1/TR -- 900 VA,KELUANG,SUMBER AGUNG,2021-08-22 01:30:45.000,0.03330557868442964197,0.9,1
2250,R-1/TR -- 900 VA,KELUANG,SUMBER AGUNG,2021-08-22 04:30:54.000,0.03330557868442964197,0.9,4
2250,R-1/TR -- 900 VA,KELUANG,SUMBER AGUNG,2021-08-22 07:31:04.000,0.11322849213691026743,0.9,7
2250,R-1/TR -- 900 VA,KELUANG,SUMBER AGUNG,2021-08-22 10:31:13.000,0.14321398834304746045,0.9,10
2250,R-1/TR -- 900 VA,KELUANG,SUMBER AGUNG,2021-08-22 13:31:22.000,0.11323896752706078268,0.9,13
2250,R-1/TR -- 900 VA,KELUANG,SUMBER AGUNG,2021-08-22 16:31:35.000,0.18644224544529732798,0.9,16
2250,R-1/TR -- 900 VA,KELUANG,SUMBER AGUNG,2021-08-22 17:03:11.000,0.13291139240506329114,0.9,17
2250,R-1/TR -- 900 VA,KELUANG,SUMBER AGUNG,2021-08-22 22:58:25.000,0.04898188983766538389,0.9,22
2250,R-1/TR -- 900 VA,KELUANG,SUMBER AGUNG,2021-04-27 01:11:15.000,0.07326549491211840834,0.9,1
